transaction_id,item_id,item_quantity,item_total_price,payment_type_id,location_type_id,transaction_date
TXN_6154626,7,5,20.0,0,2,2023-05-06
TXN_5841004,3,2,2.0,2,1,2023-04-28
TXN_2886223,6,5,20.0,2,0,2023-07-24
TXN_6047742,7,5,20.0,3,1,2023-12-11
TXN_5086795,5,1,5.0,1,1,2023-04-29
TXN_1943186,5,2,10.0,1,1,2023-12-16
TXN_9600016,3,4,4.0,0,2,2023-05-06
TXN_7397017,5,3,15.0,3,2,
TXN_4305997,8,3,4.5,0,1,2023-11-22
TXN_4364374,6,2,8.0,1,0,2023-04-20
TXN_7031347,0,4,12.0,2,2,2023-06-09
TXN_9703331,1,2,6.0,1,0,2023-09-09
TXN_3851247,1,1,3.0,2,1,2023-11-23
TXN_6666679,4,2,6.0,3,0,2023-08-25
TXN_5683213,7,2,8.0,2,1,2023-10-30
TXN_2052609,1,4,12.0,2,2,2023-06-23
TXN_6557825,8,3,4.5,0,0,2023-05-07
TXN_6228999,3,5,5.0,0,0,2023-02-07
TXN_4226287,3,1,1.0,0,0,2023-04-29
TXN_9868053,4,3,9.0,3,1,
TXN_2570829,4,1,3.0,1,2,2023-03-31
TXN_7433531,6,2,8.0,0,2,2023-08-16
TXN_5190685,3,4,4.0,1,2,2023-11-12
TXN_4526296,7,5,20.0,0,2,2023-11-23
TXN_5137315,5,5,25.0,2,1,2023-01-05
TXN_6513435,4,3,9.0,0,2,2023-08-16
TXN_8337899,3,1,1.0,3,0,2023-11-10
TXN_2245787,5,4,20.0,0,2,2023-10-29
TXN_9203396,2,5,10.0,3,1,2023-01-08
TXN_9352671,6,2,8.0,1,2,2023-02-10
TXN_6391414,7,4,16.0,1,1,2023-05-08
TXN_2613440,4,3,9.0,2,1,2023-04-15
TXN_5632564,3,1,1.0,2,0,2023-11-04
TXN_4175122,2,4,8.0,3,1,2023-09-29
TXN_3475075,1,3,9.0,1,2,
TXN_4759797,5,3,15.0,0,1,
TXN_4704439,2,3,6.0,1,0,2023-06-14
TXN_3292043,3,5,5.0,0,0,
TXN_2666340,1,2,6.0,1,2,2023-09-29
TXN_8004162,5,5,25.0,0,0,2023-11-04
TXN_6539480,1,5,15.0,1,2,2023-08-25
TXN_1993002,0,4,12.0,0,2,2023-03-30
TXN_5024094,8,1,1.5,2,0,2023-02-20
TXN_7399898,4,3,9.0,0,0,2023-02-19
TXN_7675213,0,2,8.0,3,1,2023-03-08
TXN_5180728,8,2,3.0,0,1,2023-09-01
TXN_1442791,8,1,1.5,0,0,2023-03-23
TXN_7169607,1,2,6.0,2,0,2023-04-10
TXN_8157817,8,2,3.0,2,2,2023-08-30
TXN_9105544,8,3,4.5,0,1,2023-07-08
TXN_7620529,6,2,8.0,1,1,2023-08-08
TXN_1491670,4,5,15.0,2,2,2023-06-28
TXN_8041777,1,1,3.0,1,0,2023-11-23
TXN_2366464,4,1,3.0,1,2,2023-06-05
TXN_7994275,7,3,12.0,2,1,2023-09-18
TXN_6034920,3,1,1.0,2,1,2023-09-09
TXN_4673812,3,2,2.0,3,2,2023-05-01
TXN_3577949,1,3,9.0,0,2,2023-04-25
TXN_4503560,1,5,15.0,3,0,2023-02-21
TXN_6543620,3,2,2.0,1,2,2023-04-08
TXN_5071222,3,5,5.0,3,0,2023-10-25
TXN_1605048,1,4,12.0,1,2,2023-03-16
TXN_9907306,3,3,3.0,3,2,2023-09-06
TXN_2401829,7,5,20.0,3,2,2023-02-07
TXN_8359674,5,3,15.0,0,2,2023-10-16
TXN_1937611,8,2,3.0,2,2,2023-11-02
TXN_5438111,7,3,12.0,1,1,2023-01-06
TXN_1442771,0,1,3.0,0,0,2023-04-25
TXN_5793057,6,3,12.0,2,1,2023-02-25
TXN_1778597,3,3,3.0,1,0,2023-09-28
TXN_4076631,0,4,12.0,1,1,2023-07-21
TXN_1660757,1,4,12.0,3,2,2023-11-08
TXN_7540909,8,2,3.0,3,0,2023-02-20
TXN_1469462,1,1,3.0,2,2,2023-09-05
TXN_4745094,8,5,7.5,2,0,2023-12-05
TXN_3711712,5,5,25.0,3,1,2023-08-20
TXN_7909509,7,3,12.0,0,2,2023-10-10
TXN_8577850,8,3,4.5,0,0,2023-07-10
TXN_1268480,5,5,25.0,1,1,2023-04-18
TXN_6579974,6,5,20.0,3,0,2023-05-10
TXN_6957331,4,3,9.0,3,0,2023-01-23
TXN_7796731,4,2,6.0,0,1,2023-06-09
TXN_7218914,5,1,5.0,3,1,2023-01-11
TXN_4869107,7,3,12.0,3,1,2023-01-30
TXN_2027203,2,3,6.0,2,0,2023-07-15
TXN_6149748,5,3,15.0,2,0,2023-07-06
TXN_1633563,0,4,16.0,3,1,2023-02-05
TXN_3088330,8,5,7.5,3,1,2023-12-08
TXN_5001766,7,1,4.0,3,0,2023-05-24
TXN_5634960,8,2,3.0,0,2,2023-09-06
TXN_6280724,2,3,6.0,2,0,2023-05-02
TXN_7650834,5,2,10.0,1,2,2023-10-29
TXN_4107857,8,1,1.5,2,2,2023-01-29
TXN_2052771,8,4,6.0,3,2,
TXN_4635037,4,1,3.0,3,1,2023-05-17
TXN_2160119,0,5,20.0,1,0,2023-12-27
TXN_9103776,8,4,6.0,2,1,2023-05-03
TXN_7538221,1,5,15.0,2,2,2023-03-31
TXN_4565754,7,0,0.0,3,2,2023-10-06
TXN_8807333,6,5,20.0,3,1,2023-03-18
TXN_8006056,4,4,12.0,2,2,2023-12-19
TXN_2216532,8,3,4.5,1,0,2023-12-27
TXN_6553720,2,4,8.0,0,1,2023-02-02
TXN_5828907,3,5,5.0,3,0,2023-05-13
TXN_2336248,1,5,15.0,0,2,2023-10-19
TXN_3321611,0,3,12.0,0,2,2023-09-09
TXN_6022618,7,1,4.0,3,1,2023-12-18
TXN_1665810,6,5,20.0,3,1,2023-02-26
TXN_1399696,1,5,15.0,1,1,2023-04-08
TXN_9154381,3,2,2.0,2,1,2023-04-21
TXN_5333966,4,4,12.0,0,1,2023-06-11
TXN_8361813,3,3,3.0,1,1,2023-08-01
TXN_9841222,6,5,20.0,2,0,2023-04-23
TXN_4754346,4,4,12.0,2,1,2023-08-31
TXN_5910268,5,4,20.0,0,2,2023-07-04
TXN_9433806,2,1,2.0,0,0,
TXN_5227574,4,4,12.0,3,0,2023-04-10
TXN_5485774,2,2,4.0,2,0,2023-07-20
TXN_6504165,4,3,9.0,1,2,2023-02-13
TXN_6297232,2,0,0.0,0,0,2023-04-07
TXN_2391659,8,5,7.5,0,0,2023-02-16
TXN_8964493,7,1,4.0,1,0,2023-02-10
TXN_1931832,0,4,16.0,2,0,2023-05-07
TXN_4939667,5,1,5.0,1,2,2023-01-23
TXN_7126803,6,5,20.0,3,2,2023-05-24
TXN_9649878,1,5,15.0,1,0,2023-12-24
TXN_5086063,4,3,9.0,3,2,2023-09-28
TXN_5026564,7,3,12.0,1,0,2023-09-12
TXN_9680054,1,3,9.0,0,1,2023-03-14
TXN_7299015,2,5,10.0,0,2,2023-12-02
TXN_6040824,6,1,4.0,1,0,2023-01-07
TXN_4520062,8,2,3.0,0,1,2023-01-10
TXN_5889049,3,2,2.0,0,1,2023-07-14
TXN_1177438,5,4,20.0,0,2,2023-08-21
TXN_6345691,0,5,20.0,2,0,2023-09-03
TXN_6523635,5,2,10.0,0,2,2023-04-22
TXN_7494217,3,1,1.0,1,1,
TXN_6854151,6,3,12.0,2,1,2023-02-07
TXN_6862075,0,3,9.0,2,1,2023-08-13
TXN_9202272,6,3,12.0,0,0,2023-11-29
TXN_8620934,3,5,5.0,0,1,2023-09-10
TXN_8133627,1,5,15.0,1,1,2023-08-15
TXN_5777224,8,3,4.5,0,0,2023-09-16
TXN_1895899,7,4,16.0,2,1,2023-07-17
TXN_3658211,1,4,12.0,1,2,2023-04-02
TXN_5117140,3,5,5.0,3,2,2023-08-17
TXN_2513950,7,4,16.0,0,1,2023-04-03
TXN_7890585,1,5,15.0,1,0,2023-08-11
TXN_5106045,2,3,6.0,2,0,2023-11-17
TXN_5177565,6,5,20.0,0,0,2023-10-24
TXN_2792107,1,1,3.0,0,0,2023-07-10
TXN_4036747,7,1,4.0,1,2,2023-05-27
TXN_2955691,1,1,3.0,0,2,2023-04-04
TXN_6324736,6,5,20.0,2,0,
TXN_9641364,3,3,3.0,0,1,2023-03-04
TXN_3488590,3,2,2.0,2,2,2023-12-28
TXN_9720549,3,1,1.0,2,1,2023-07-30
TXN_2477550,0,2,8.0,1,2,2023-02-02
TXN_2172960,7,1,4.0,3,0,2023-07-04
TXN_5901182,6,5,20.0,3,1,2023-07-15
TXN_4695415,1,5,15.0,0,1,
TXN_1923984,1,2,6.0,2,2,2023-08-31
TXN_4163149,5,1,5.0,1,0,2023-07-30
TXN_5996894,4,1,3.0,2,0,2023-06-12
TXN_2979899,1,5,15.0,3,0,2023-05-26
TXN_7762739,6,4,16.0,0,1,2023-11-05
TXN_6392156,3,5,5.0,2,2,2023-11-12
TXN_7278248,5,5,25.0,1,2,2023-10-23
TXN_1315847,1,1,3.0,3,1,2023-06-19
TXN_9367729,2,2,4.0,0,2,2023-10-10
TXN_1464150,2,5,10.0,1,2,2023-02-14
TXN_1746001,3,3,3.0,3,2,2023-03-15
TXN_4203560,4,1,3.0,0,0,2023-08-20
TXN_1493452,6,3,12.0,0,0,2023-11-08
TXN_4171998,6,2,8.0,0,2,2023-10-18
TXN_4528664,5,3,15.0,1,1,2023-12-31
TXN_1775278,4,4,12.0,2,2,2023-02-22
TXN_1459078,3,5,5.0,0,1,2023-11-10
TXN_6252589,7,2,8.0,3,1,
TXN_1411473,2,3,6.0,2,1,2023-01-04
TXN_5132747,2,2,4.0,0,0,2023-10-28
TXN_9851026,5,2,10.0,0,2,
TXN_7684072,8,2,3.0,2,0,2023-05-12
TXN_3660999,1,3,9.0,3,0,2023-02-02
TXN_7828462,8,3,4.5,1,2,2023-01-11
TXN_3976744,4,1,3.0,1,0,2023-12-25
TXN_3397978,7,5,20.0,3,1,2023-08-01
TXN_8568597,4,1,3.0,3,2,2023-04-03
TXN_4152709,6,4,16.0,0,0,2023-12-03
TXN_5222110,2,2,4.0,0,0,2023-01-30
TXN_1987716,2,1,2.0,2,0,2023-11-13
TXN_3643348,6,4,16.0,3,1,2023-09-06
TXN_6537449,5,2,10.0,0,1,2023-01-15
TXN_1244509,7,3,12.0,2,1,2023-02-21
TXN_3490516,2,5,10.0,0,0,2023-04-28
TXN_2726254,7,3,12.0,0,2,2023-06-08
TXN_9917989,7,4,16.0,3,2,2023-10-20
TXN_4933689,1,1,3.0,1,1,
TXN_4168628,8,4,6.0,3,1,2023-04-27
TXN_2490026,1,5,15.0,0,0,2023-10-21
TXN_7327440,3,3,3.0,1,1,2023-05-02
TXN_3597656,2,4,8.0,3,0,2023-04-03
TXN_1765281,7,3,12.0,2,1,2023-01-28
TXN_4667663,1,5,15.0,2,0,2023-03-07
TXN_8571235,1,1,3.0,1,2,2023-03-01
TXN_2580487,1,1,3.0,0,2,2023-01-13
TXN_2611683,1,3,9.0,3,1,2023-04-11
TXN_4271744,4,3,9.0,3,2,2023-06-19
TXN_2917072,8,3,4.5,0,2,2023-01-25
TXN_4653861,6,4,16.0,1,2,
TXN_5777903,2,2,4.0,0,2,2023-05-15
TXN_5153086,8,3,4.5,1,1,2023-06-27
TXN_6004967,5,4,20.0,2,0,2023-01-13
TXN_3435509,6,1,4.0,1,2,2023-08-19
TXN_2488232,8,2,3.0,0,0,2023-10-05
TXN_8771574,2,3,6.0,3,2,2023-05-03
TXN_1181626,3,4,4.0,0,2,2023-02-06
TXN_4081759,2,2,4.0,0,0,2023-09-30
TXN_6177161,8,5,7.5,2,1,2023-04-01
TXN_2500345,5,5,25.0,0,1,2023-04-16
TXN_1228652,5,1,5.0,1,1,2023-07-24
TXN_4476151,4,4,12.0,2,1,2023-02-15
TXN_7990902,2,5,10.0,0,1,
TXN_6557174,5,4,20.0,2,1,2023-08-20
TXN_5089516,7,2,8.0,2,1,2023-11-04
TXN_5915706,8,1,1.5,1,1,2023-08-18
TXN_9341159,1,5,15.0,0,0,2023-09-29
TXN_1870303,2,4,8.0,3,1,2023-05-05
TXN_5680238,4,5,15.0,0,0,2023-12-17
TXN_7766134,8,1,1.5,2,2,2023-01-05
TXN_2617257,3,1,1.0,1,2,2023-08-20
TXN_8993132,1,3,9.0,0,1,2023-01-21
TXN_4268167,7,4,16.0,0,0,2023-07-06
TXN_9358399,8,5,7.5,2,0,2023-06-16
TXN_2793054,7,4,16.0,0,2,2023-04-29
TXN_6179169,6,2,8.0,1,1,2023-10-21
TXN_7932895,7,2,8.0,0,1,2023-04-04
TXN_3364751,2,2,4.0,3,2,2023-04-12
TXN_1097334,2,2,4.0,2,2,2023-03-21
TXN_9914084,2,1,2.0,0,2,2023-06-16
TXN_5982786,4,4,12.0,2,1,2023-12-26
TXN_3160090,5,1,5.0,0,2,2023-07-23
TXN_2300313,2,4,8.0,0,1,2023-06-02
TXN_9461396,7,5,20.0,0,0,2023-05-23
TXN_6887407,1,3,9.0,1,1,2023-09-15
TXN_6425991,5,1,5.0,2,2,2023-08-06
TXN_6040882,3,1,1.0,1,1,2023-06-06
TXN_4151440,1,5,15.0,0,1,2023-11-16
TXN_7921799,3,1,1.0,2,2,2023-09-14
TXN_1715317,0,5,15.0,3,1,2023-02-10
TXN_2482242,3,4,4.0,0,0,2023-02-07
TXN_5861636,2,4,8.0,2,0,2023-05-15
TXN_7272630,8,4,6.0,1,2,2023-03-24
TXN_7157169,6,3,12.0,0,0,2023-01-29
TXN_9325384,4,5,15.0,0,1,2023-04-24
TXN_2832778,4,2,6.0,2,0,2023-09-27
TXN_9894745,8,2,3.0,1,2,2023-08-28
TXN_1244299,6,2,8.0,1,2,2023-07-18
TXN_1694090,2,4,8.0,3,0,2023-11-30
TXN_5965095,5,4,20.0,3,1,2023-06-16
TXN_7911650,4,2,6.0,1,2,2023-03-13
TXN_9610933,8,3,4.5,1,0,2023-05-20
TXN_7440879,0,1,3.0,0,1,2023-12-30
TXN_4228312,2,4,8.0,3,0,2023-01-22
TXN_6431703,6,1,4.0,2,2,2023-08-25
TXN_1063524,7,5,20.0,2,0,2023-11-09
TXN_9031518,6,5,20.0,2,1,2023-01-13
TXN_5781767,6,5,20.0,2,1,2023-04-27
TXN_4465589,8,2,3.0,2,0,2023-03-26
TXN_2035838,0,5,15.0,3,2,2023-02-01
TXN_9817602,0,2,8.0,2,2,2023-12-26
TXN_9643180,2,2,4.0,1,0,2023-06-10
TXN_9070074,2,5,10.0,3,0,2023-02-03
TXN_5274961,0,1,3.0,2,1,2023-11-04
TXN_8715388,5,1,5.0,0,1,2023-11-04
TXN_1980303,8,3,4.5,3,0,2023-04-22
TXN_9291130,3,5,5.0,1,1,2023-05-11
TXN_6485220,1,3,9.0,1,0,
TXN_2652800,1,4,12.0,1,0,2023-11-30
TXN_7068406,4,2,6.0,3,2,2023-01-26
TXN_5380220,2,4,8.0,2,1,2023-10-18
TXN_7842557,8,4,6.0,0,1,2023-02-09
TXN_7208533,8,1,1.5,1,1,2023-05-15
TXN_6916853,7,5,20.0,1,0,2023-12-22
TXN_9086710,5,2,10.0,0,1,2023-10-27
TXN_1830278,3,3,3.0,2,0,2023-05-15
TXN_8388122,8,4,6.0,0,1,2023-11-01
TXN_8612901,4,3,9.0,3,0,2023-03-18
TXN_7752958,4,2,6.0,0,0,2023-09-22
TXN_5311814,8,4,6.0,3,0,2023-07-06
TXN_2933739,3,1,1.0,3,0,2023-09-15
TXN_1239876,0,2,8.0,3,1,2023-04-04
TXN_6295047,8,4,6.0,3,0,2023-09-06
TXN_3858791,3,5,5.0,2,0,2023-06-25
TXN_1737731,7,5,20.0,3,0,2023-06-29
TXN_6131195,5,1,5.0,0,0,2023-10-24
TXN_3251829,8,0,0.0,3,1,2023-07-25
TXN_2727347,1,5,15.0,1,2,2023-01-20
TXN_7242713,6,1,4.0,0,1,2023-04-21
TXN_7797231,2,5,10.0,3,0,2023-05-05
TXN_3651337,7,4,16.0,1,1,2023-10-25
TXN_4740892,1,1,3.0,3,2,2023-11-19
TXN_7218719,1,1,3.0,1,0,2023-10-07
TXN_3455415,3,2,2.0,2,0,2023-03-31
TXN_2475259,7,2,8.0,1,0,
TXN_3390882,6,3,12.0,2,1,2023-07-03
TXN_3848261,8,2,3.0,0,2,2023-08-03
TXN_2797925,1,2,6.0,1,0,2023-10-19
TXN_2599005,1,2,6.0,1,0,2023-06-10
TXN_1872692,5,5,25.0,1,1,2023-08-09
TXN_1372492,5,4,20.0,1,2,2023-03-28
TXN_6549132,5,5,25.0,0,0,2023-12-05
TXN_1003246,4,2,6.0,0,0,2023-02-15
TXN_5732615,2,2,4.0,1,2,2023-12-05
TXN_3197621,6,5,20.0,0,1,2023-02-10
TXN_9006674,8,1,1.5,0,2,
TXN_6221348,6,1,4.0,0,0,2023-03-28
TXN_4986514,8,3,4.5,2,1,2023-06-06
TXN_1050083,1,5,15.0,2,2,2023-06-28
TXN_5880567,7,5,20.0,0,1,2023-02-13
TXN_1068317,4,3,9.0,3,2,2023-03-16
TXN_7389329,2,4,8.0,0,0,2023-01-18
TXN_3951460,0,4,16.0,0,2,2023-04-21
TXN_6584150,4,5,15.0,2,0,2023-10-27
TXN_7754428,3,2,2.0,0,1,2023-07-27
TXN_3918515,5,4,20.0,2,2,2023-03-29
TXN_6484387,3,5,5.0,1,0,2023-11-23
TXN_4156369,1,5,15.0,0,1,2023-08-07
TXN_4483226,4,1,3.0,2,0,2023-08-08
TXN_6457997,0,1,4.0,2,0,2023-12-12
TXN_2553269,3,5,5.0,3,0,2023-04-09
TXN_5297692,4,5,15.0,2,0,2023-03-21
TXN_8241724,7,1,4.0,2,2,2023-05-14
TXN_4916936,7,1,4.0,0,2,2023-06-04
TXN_1425215,4,1,3.0,1,2,2023-03-13
TXN_4222908,3,1,1.0,0,1,2023-12-14
TXN_3938018,2,4,8.0,0,2,2023-10-10
TXN_2363378,2,5,10.0,1,2,2023-04-23
TXN_8267616,8,4,6.0,1,0,2023-03-01
TXN_4786680,0,3,12.0,0,1,2023-02-05
TXN_6437181,0,4,12.0,2,0,2023-04-10
TXN_2335312,0,2,6.0,3,0,2023-06-23
TXN_8999576,1,5,15.0,3,2,2023-04-09
TXN_4844022,3,1,1.0,0,2,2023-02-26
TXN_5513984,8,1,1.5,2,1,2023-09-13
TXN_1662024,3,4,4.0,0,1,2023-01-16
TXN_5600914,7,4,16.0,2,0,2023-02-16
TXN_9923860,3,2,2.0,0,0,2023-11-16
TXN_5346493,3,5,5.0,3,1,2023-04-08
TXN_3528599,3,1,1.0,0,0,2023-12-09
TXN_5738521,2,5,10.0,3,0,2023-03-14
TXN_6219634,5,1,5.0,1,2,2023-09-11
TXN_3539062,5,2,10.0,3,1,2023-10-04
TXN_8782513,6,5,20.0,0,2,2023-10-15
TXN_2252218,5,4,20.0,1,0,
TXN_2851804,2,3,6.0,0,0,2023-11-30
TXN_9175519,1,4,12.0,0,0,2023-10-05
TXN_6224451,6,1,4.0,2,0,2023-03-19
TXN_3174488,3,4,4.0,1,2,2023-06-28
TXN_7630912,4,2,6.0,2,0,2023-01-04
TXN_5650608,4,1,3.0,3,0,2023-06-25
TXN_2134911,8,5,7.5,3,1,2023-10-07
TXN_4013761,2,3,6.0,0,0,2023-09-07
TXN_9257475,0,4,12.0,3,0,2023-07-06
TXN_6616311,2,4,8.0,0,0,2023-09-01
TXN_9123562,4,5,15.0,2,2,
TXN_6991430,3,5,5.0,1,1,2023-05-31
TXN_6778974,7,2,8.0,0,0,2023-09-07
TXN_1818438,2,5,10.0,1,0,2023-06-18
TXN_5486886,7,1,4.0,0,0,2023-12-23
TXN_5470598,1,3,9.0,3,1,2023-03-14
TXN_3186333,3,5,5.0,1,1,2023-08-19
TXN_8748633,6,5,20.0,1,2,2023-04-27
TXN_3228558,6,2,8.0,2,0,2023-12-13
TXN_6388107,0,3,9.0,3,1,2023-12-04
TXN_6506895,1,5,15.0,2,1,2023-08-10
TXN_2917211,7,5,20.0,3,2,2023-11-19
TXN_5882566,1,1,3.0,0,2,2023-07-09
TXN_2413548,8,2,3.0,2,0,2023-08-12
TXN_6633097,4,4,12.0,2,1,
TXN_7116936,2,5,10.0,2,2,2023-05-19
TXN_7991322,2,5,10.0,3,0,2023-11-14
TXN_1914728,3,5,5.0,1,1,2023-06-16
TXN_4209748,3,2,2.0,3,2,2023-10-24
TXN_8941438,4,4,12.0,3,0,2023-07-23
TXN_7932127,2,3,6.0,0,0,2023-07-29
TXN_7097699,8,4,6.0,0,2,2023-12-16
TXN_7054849,1,4,12.0,1,2,2023-06-16
TXN_7185724,1,4,12.0,0,2,2023-05-06
TXN_5664982,8,5,7.5,3,1,2023-12-24
TXN_9378562,4,3,9.0,0,0,2023-09-06
TXN_2892693,3,4,4.0,2,1,2023-03-02
TXN_2265603,7,3,12.0,3,2,
TXN_6552269,0,4,12.0,1,2,2023-04-29
TXN_4639918,6,1,4.0,3,0,2023-11-05
TXN_6037144,8,3,4.5,1,2,2023-09-02
TXN_3494014,1,1,3.0,2,1,2023-06-09
TXN_3656884,2,5,10.0,2,0,2023-10-08
TXN_2277013,7,3,12.0,0,0,2023-07-26
TXN_5423636,6,4,16.0,1,0,2023-10-18
TXN_8040251,2,1,2.0,3,0,2023-04-16
TXN_1635137,1,2,6.0,1,0,2023-12-28
TXN_8411549,8,4,6.0,2,1,2023-02-15
TXN_3747376,3,2,2.0,3,2,2023-11-03
TXN_1503903,8,1,1.5,1,2,2023-03-20
TXN_8606152,7,5,20.0,2,0,2023-08-05
TXN_1260517,7,5,20.0,3,2,2023-04-17
TXN_6898368,7,3,12.0,3,0,2023-05-01
TXN_2224251,4,4,12.0,3,2,2023-04-14
TXN_4567429,8,3,4.5,1,0,2023-10-11
TXN_8622404,3,3,3.0,0,0,2023-09-21
TXN_1152249,7,3,12.0,0,1,2023-05-09
TXN_2989533,5,5,25.0,0,2,2023-01-30
TXN_3734446,2,5,10.0,3,0,2023-04-16
TXN_9517380,8,4,6.0,1,0,2023-10-29
TXN_3599216,8,1,1.5,1,1,2023-09-21
TXN_1363508,5,4,20.0,1,0,2023-08-08
TXN_7969017,8,3,4.5,3,0,2023-02-17
TXN_6987705,3,5,5.0,1,0,2023-06-04
TXN_8490157,5,2,10.0,2,1,2023-09-06
TXN_7878395,5,3,15.0,2,1,2023-05-26
TXN_1672632,5,3,15.0,3,0,2023-07-04
TXN_9216314,1,1,3.0,2,0,2023-03-07
TXN_1647144,5,2,10.0,0,2,2023-08-29
TXN_4090464,6,5,20.0,1,2,2023-01-16
TXN_2172301,3,4,4.0,3,2,2023-04-06
TXN_3730077,3,2,2.0,2,0,2023-07-08
TXN_8253046,1,1,3.0,0,1,2023-12-20
TXN_2901304,3,3,3.0,0,0,2023-07-01
TXN_6198799,5,1,5.0,0,0,2023-05-27
TXN_9910573,5,2,10.0,0,2,2023-01-28
TXN_3680192,5,4,20.0,3,2,2023-05-20
TXN_9268974,6,2,8.0,3,2,2023-10-29
TXN_7435796,2,2,4.0,1,1,2023-11-03
TXN_1882390,3,1,1.0,0,2,2023-05-22
TXN_2465074,7,1,4.0,3,0,2023-09-29
TXN_8038871,4,5,15.0,3,0,2023-06-09
TXN_1269172,6,1,4.0,1,0,2023-08-22
TXN_4564556,2,3,6.0,2,0,2023-11-21
TXN_8139533,7,1,4.0,1,1,2023-09-21
TXN_1998401,0,1,4.0,1,0,2023-09-17
TXN_9327493,2,1,2.0,0,0,2023-03-27
TXN_7349319,3,3,3.0,3,0,2023-03-10
TXN_7294526,7,5,20.0,3,2,2023-12-02
TXN_5618976,2,2,4.0,1,2,2023-12-05
TXN_3964398,1,4,12.0,2,2,2023-10-20
TXN_4372163,6,1,4.0,0,0,2023-03-10
TXN_7242133,2,3,6.0,0,0,2023-05-20
TXN_7083168,3,4,4.0,0,2,2023-06-01
TXN_5107006,3,4,4.0,0,0,2023-04-18
TXN_1210183,8,3,4.5,0,1,2023-01-23
TXN_3419352,5,3,15.0,3,1,2023-10-22
TXN_1900036,3,1,1.0,0,0,2023-12-20
TXN_7497565,3,4,4.0,0,2,2023-10-07
TXN_6851735,3,1,1.0,3,0,2023-01-17
TXN_6716918,2,2,4.0,0,0,2023-04-10
TXN_6654975,5,3,15.0,0,1,2023-08-11
TXN_9184804,3,2,2.0,3,0,2023-11-08
TXN_9100063,6,2,8.0,0,1,2023-09-16
TXN_6202631,8,2,3.0,3,2,2023-07-29
TXN_1868447,8,3,4.5,1,0,2023-09-30
TXN_4726531,5,5,25.0,1,2,2023-09-09
TXN_8640655,2,3,6.0,0,0,2023-12-27
TXN_8377812,8,2,3.0,3,1,2023-03-27
TXN_2603561,2,3,6.0,3,0,2023-04-25
TXN_9822173,1,5,15.0,3,0,2023-05-22
TXN_2163150,5,1,5.0,1,1,2023-08-25
TXN_2371464,7,4,16.0,1,1,2023-09-20
TXN_3389521,5,5,25.0,3,0,2023-02-10
TXN_8916290,5,5,25.0,3,0,2023-07-08
TXN_6130281,0,2,8.0,1,0,2023-01-18
TXN_2505416,3,2,2.0,0,0,2023-05-18
TXN_8275626,2,2,4.0,0,2,2023-09-10
TXN_9803409,3,4,4.0,0,1,2023-01-24
TXN_3094597,6,4,16.0,0,0,2023-03-11
TXN_5276842,2,2,4.0,3,2,2023-06-26
TXN_1367003,5,5,25.0,1,1,2023-11-10
TXN_1752992,2,3,6.0,0,0,2023-12-12
TXN_5716276,8,4,6.0,3,0,2023-09-12
TXN_5696844,3,2,2.0,0,1,2023-01-29
TXN_5672156,3,2,2.0,2,1,2023-07-05
TXN_6480646,8,2,3.0,0,2,2023-10-28
TXN_1603051,3,4,4.0,2,2,2023-03-21
TXN_6293225,1,4,12.0,1,0,2023-07-02
TXN_6567880,6,5,20.0,2,0,2023-08-15
TXN_6355620,3,1,1.0,1,0,2023-06-18
TXN_3466686,7,3,12.0,3,2,2023-09-03
TXN_6064301,3,1,1.0,2,2,2023-07-12
TXN_5005674,5,4,20.0,2,1,2023-10-03
TXN_1714471,4,4,12.0,1,2,2023-08-17
TXN_5420062,5,4,20.0,1,1,2023-06-06
TXN_6377813,5,2,10.0,2,0,2023-08-07
TXN_3271393,7,4,16.0,1,1,
TXN_2857444,7,1,4.0,1,2,2023-05-10
TXN_1064565,4,4,12.0,3,1,2023-03-14
TXN_1784150,3,3,3.0,0,0,2023-03-10
TXN_9104545,4,2,6.0,3,2,2023-03-19
TXN_2108125,2,1,2.0,2,1,2023-10-06
TXN_7795324,5,2,10.0,0,0,2023-06-28
TXN_1203191,2,5,10.0,0,1,2023-10-12
TXN_8743849,4,2,6.0,3,2,2023-05-04
TXN_8588231,1,4,12.0,0,2,2023-09-02
TXN_6324818,5,5,25.0,0,0,2023-06-26
TXN_4536827,3,3,3.0,3,2,2023-10-14
TXN_6226704,2,4,8.0,3,1,2023-09-07
TXN_2693108,3,3,3.0,1,1,2023-11-18
TXN_6234070,7,2,8.0,2,2,2023-01-31
TXN_9816901,2,2,4.0,1,0,2023-12-07
TXN_9489495,2,1,2.0,2,0,2023-05-20
TXN_7637178,2,3,6.0,3,2,2023-05-26
TXN_1281536,7,5,20.0,3,1,2023-03-19
TXN_2591969,5,4,20.0,2,1,
TXN_8736069,8,5,7.5,1,2,2023-07-06
TXN_7975336,8,5,7.5,2,2,2023-12-03
TXN_9278090,1,5,15.0,2,0,2023-12-28
TXN_8939048,3,3,3.0,3,0,
TXN_1193809,8,3,4.5,3,0,2023-01-21
TXN_9281710,4,3,9.0,2,1,2023-08-05
TXN_3784001,6,1,4.0,0,2,
TXN_3291149,2,5,10.0,0,0,2023-12-09
TXN_3596270,2,4,8.0,2,2,2023-05-05
TXN_8172182,1,2,6.0,0,0,2023-06-22
